"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
"633814","PEGASUS","998751286","","MITTETULUNDUSUHING OKOLOOGILISTE TEHNOLOOGIATE KESKUS","CEET","True","OTH","TUGLASE  1-6","51014","TARTU","EE","","58.3844099,26.6912192","www.ceet.ee","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998751286/633814","2023-05-04 20:45:00","2093683","12","participant","103218.75","103218.75","103218,75","False",""
"633814","PEGASUS","997361082","","Euromontana","","False","OTH","rue de la baume  11","75008","Paris","FR","","48.8745642,2.3116834","www.euromontana.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997361082/633814","2023-05-04 20:45:00","2144504","13","participant","123562.5","123562.5","123562,5","False",""
"633814","PEGASUS","963086423","","STICHTING BIRDLIFE EUROPE","BIRDLIFE EUROPE","False","OTH","BOULEVARD  12","3707BM","ZEIST","NL","","52.08653175,5.24900804050379","http://www.birdlife.org/regional/europe/index.html","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/963086423/633814","2023-05-04 20:45:00","1914370","14","participant","150350.0","150350.0","180625","False",""
"633814","PEGASUS","998876513","ATU38273006","BUNDESANSTALT FUR AGRARWIRTSCHAFT UND BERGBAUERNFRAGEN","BAB","False","REC","DIETRICHSTRASSE 27","1030","WIEN","AT","","48.15033285,16.446375595900626","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998876513/633814","2023-05-04 20:45:00","2384799","9","participant","161625.0","161625.0","161625","False",""
"633814","PEGASUS","998269196","PT501201920","UNIVERSIDADE DE EVORA","UNIVERSIDADE DE EVORA","False","HES","LARGO DOS COLEGIAIS 2","7000 803","EVORA","PT","","38.5732763,-7.905892","http://www.uevora.pt","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998269196/633814","2023-05-04 20:45:00","1910503","10","participant","135041.25","135041.25","135041,25","False",""
"633814","PEGASUS","998727327","GB393908356","UNIVERSITY OF GLOUCESTERSHIRE","UNIVERSITY OF GLOUCESTERSHIRE LBG","False","HES","THE PARK","GL50 2RH","CHELTENHAM","UK","","51.89083105,-2.1307451815330687","http://www.glos.ac.uk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998727327/633814","2023-05-04 20:45:00","1906413","2","participant","259463.75","259463.75","259463,75","False",""
"633814","PEGASUS","999513900","CZ00027251","USTAV ZEMEDELSKE EKONOMIKY A INFORMACI","IAEI","False","OTH","MANESOVA 75","120 00","PRAHA 2","CZ","","50.0779288,14.4463194","www.uzei.cz","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999513900/633814","2023-05-04 20:45:00","2093681","6","participant","74466.25","74466.25","74466,25","False",""
"633814","PEGASUS","999531360","IT08183101008","CONSIGLIO PER LA RICERCA IN AGRICOLTURA E L'ANALISI DELL'ECONOMIA AGRARIA","CREA","False","REC","via della navicella 2-4","184","Roma","IT","","41.9169556,12.4985276","http://www.entecra.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999531360/633814","2023-05-04 20:45:00","1906420","5","participant","200406.25","200406.25","200406,25","False",""
"633814","PEGASUS","999750289","DE172999963","INSTITUT FUER LAENDLICHE STRUKTURFORSCHUNG EV","INSTITUTE FOR RURAL DEVELOPMENT RESEARCH - IFLS","True","REC","KURFUERSTENSTRASSE  49","60486","FRANKFURT AM MAIN","DE","","50.1197128,8.641274718451179","www.ifls.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999750289/633814","2023-05-04 20:45:00","2093677","4","participant","268856.25","268856.25","268856,25","False",""
"633814","PEGASUS","999923240","SI54162513","UNIVERZA V LJUBLJANI","UL","False","HES","KONGRESNI TRG  12","1000","Ljubljana","SI","","46.048973,14.5039794308021","http://www.uni-lj.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999923240/633814","2023-05-04 20:45:00","1905736","11","participant","138906.25","138906.25","138906,25","False",""
"633814","PEGASUS","999547365","NL806511618B01","STICHTING WAGENINGEN RESEARCH","WR","False","REC","DROEVENDAALSESTEEG 4","6708 PB","Wageningen","NL","","51.9863279,5.6679366","http://www.cvi.wur.nl/UK/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999547365/633814","2023-05-04 20:45:00","1906407","3","participant","455355.0","455355.0","455355","False",""
"633814","PEGASUS","999992304","","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","JRC","False","REC","Rue de la Loi 200","1049","Brussels","BE","","50.8436616,4.38281450457142","http://www.jrc.ec.europa.eu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992304/633814","2023-05-04 20:45:00","1905798","7","participant","237812.5","237812.5","237812,5","False",""
"763899","InnoForESt","999901318","SE202100321101","LUNDS UNIVERSITET","","False","HES","Paradisgatan  5c","22100","Lund","SE","","55.70632395,13.1945813996656","http://www.lu.se","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999901318/763899","2023-04-05 14:16:00","1949701","8","participant","181693.75","181693.75","181693,75","False",""
"763899","InnoForESt","999478010","FI09961895","SUOMEN YMPARISTOKESKUS","FINNISH ENVIRONMENT INSTITUTE","False","REC","LATOKARTANONKAARI 11","790","Helsinki","FI","","60.1783134,24.9151928770858","http://www.environment.fi/syke","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999478010/763899","2023-04-05 14:16:00","1905961","3","participant","368500.0","368500.0","368500","False",""
"763899","InnoForESt","948751860","","STUDIA-Schlierbach Studienzentrum für internationale Analysen","STUDIA","False","REC","Panoramaweg 1","4553","Schlierbach","AT","","47.9329318,14.1254997","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948751860/763899","2023-04-05 14:16:00","1944976","11","participant","123375.0","123375.0","123375","False",""
"763899","InnoForESt","919785041","FI24409214","SUOMEN METSAKESKUS-FINLANDS SKOGSCENTRAL","FFC","False","PUB","ALEKSANTERINKATU 18A","15140","LAHTI","FI","","60.9826699,25.6607651","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919785041/763899","2023-04-05 14:16:00","2683988","12","participant","135625.0","135625.0","135625","False",""
"763899","InnoForESt","997989351","","UNIVERSEUM AB","Universeum","True","PRC","","40020","GOETEBORG","SE","","57.7072326,11.9670171","www.universeum.se","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997989351/763899","2023-04-05 14:16:00","2132826","16","participant","96337.5","96337.5","137625","False",""
"763899","InnoForESt","999900833","NL002946725B01","UNIVERSITEIT TWENTE","UNIVERSITEIT TWENTE","False","HES","DRIENERLOLAAN 5","7522 NB","Enschede","NL","","52.2398494,6.8499541","http://www.utwente.nl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999900833/763899","2023-04-05 14:16:00","1908335","7","participant","311750.0","311750.0","311750","False",""
"763899","InnoForESt","968220439","SK2022756582","CENTRUM TRANSDISCIPLINARNYCH STUDIICETIP N.O.","CETIP SK","False","OTH","RACIANSKA 1508/25","831 02","BRATISLAVA","SK","","48.16116905,17.121930761289","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968220439/763899","2023-04-05 14:16:00","1944973","5","participant","334500.0","334500.0","334500","False",""
"763899","InnoForESt","998510726","DE811505310","FORSTLICHE VERSUCHS- UND FORSCHUNGSANSTALT BADEN-WUERTTEMBERG","FVA","False","REC","Wonnhaldestrasse 4","79100","Freiburg","DE","","47.9744035,7.8429046480612","www.fva-bw.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998510726/763899","2023-04-05 14:16:00","1910408","6","participant","222000.0","222000.0","222000","False",""
"763899","InnoForESt","958612201","BE0458036374","EUROPEAN LANDOWNERS ORGANIZATION","ELO ORGANISATION DE LA RURALITE ET DUMILIEU EUROPEEN ASBL","False","OTH","RUE DE TREVES 67","1040","BRUXELLES","BE","","50.843827,4.3759075","www.elo.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/958612201/763899","2023-04-05 14:16:00","2201520","10","participant","220750.0","220750.0","220750","False",""
"763899","InnoForESt","999841954","IT00340520220","UNIVERSITA DEGLI STUDI DI TRENTO","UNITN","False","HES","VIA CALEPINA 14","38122","Trento","IT","","46.0668476,11.123057","http://www.unitn.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999841954/763899","2023-04-05 14:16:00","1908359","4","participant","318000.0","318000.0","318000","False",""
"763899","InnoForESt","999836813","ATU37868802","UNIVERSITAET KLAGENFURT","UNI-KLU","False","HES","UNIVERSITAETSSTRASSE 65-67","9020","KLAGENFURT","AT","","46.61529145,14.265596361223134","http://www.uni-klu.ac.at","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999836813/763899","2023-04-05 14:16:00","1907998","9","participant","0.0","0.0","0","True",""
"763899","InnoForESt","913994335","","STIFTUNG AKADEMIE FUR NACHHALTIGE ENTWICKLUNG MECKLENBURG-VORPOMMERN","ACADEMY OF SUSTAINABLE DEVELOPMENT MECKLENBURG-VORPOMMERN","False","OTH","NEUE WALLSTRASSE 12","18273","GUESTROW","DE","","53.79431635,12.1712895846031","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913994335/763899","2023-04-05 14:16:00","1944977","13","participant","123375.0","123375.0","123375","False",""
"763899","InnoForESt","999869114","ATU57495437","UNIVERSITAET INNSBRUCK","UIBK","False","HES","INNRAIN 52","6020","Innsbruck","AT","","47.2629172,11.3843965","http://www.uibk.ac.at","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999869114/763899","2023-04-05 14:16:00","1907601","17","participant","332000.0","332000.0","332000","False",""
"763899","InnoForESt","997859662","IT00337460224","PROVINCIA AUTONOMA DI TRENTO","PAT","False","PUB","PIAZZA DANTE 15","38122","Trento","IT","","46.0721923,11.1212361","www.provincia.tn.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997859662/763899","2023-04-05 14:16:00","1906369","14","participant","110375.0","110375.0","110375","False",""
"763899","InnoForESt","949853004","DE812207899","HOCHSCHULE FUR NACHHALTIGE ENTWICKLUNG EBERSWALDE","HNEE","False","HES","SCHICKLERSTRASSE 5","16225","EBERSWALDE","DE","","52.8309779,13.8118637","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949853004/763899","2023-04-05 14:16:00","2396499","1","coordinator","544750.0","544750.0","544750","False",""
"763899","InnoForESt","999465885","DE811417184","LEIBNIZ-ZENTRUM FUER AGRARLANDSCHAFTSFORSCHUNG (ZALF) e.V.","ZALF","False","REC","Eberswalder Str. 84","15374","Muencheberg","DE","","52.51588285,14.112973799648","http://www.zalf.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999465885/763899","2023-04-05 14:16:00","1911178","2","participant","470125.0","470125.0","470125","False",""
"774234","LANDSUPPORT","999876195","HU19310321","PANNON EGYETEM - UNIVERSITY OF PANNONIA","PANNON UNIVERSITY","False","HES","EGYETEM U 10","8200","VESZPREM","HU","","47.0883929,17.908488493845226","http://www.mk.uni-pannon.hu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999876195/774234","2023-05-04 20:04:00","1914673","13","participant","212087.97","212087.97","212087,97","True",""
"774234","LANDSUPPORT","913756976","HU15833239","FELSOBBFOKU TANULMANYOK INTEZETE","INSTITUTE OF ADVANCED STUDIES","False","PUB","CHERNEL U. 14","9730","KOSZEG","HU","","47.1817585,19.5060937","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913756976/774234","2023-05-04 20:04:00","1948097","8","participant","301009.6","301009.6","301009,6","False",""
"774234","LANDSUPPORT","933733641","HU15734305","ZALA MEGYEI ONKORMANYZATA","ZALA","False","PUB","KOSZTOLANYI DEZSO UTCA 10","8900","ZALAEGERSZEG","HU","","46.82754425,16.826966439979866","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/933733641/774234","2023-05-04 20:04:00","1948098","15","participant","157875.0","157875.0","157875","False",""
"774234","LANDSUPPORT","928489045","BE0451710984","XPE GROUP","","False","PRC","NOORDKUSTLAAN 16B","1702","GROOT BIJGAARDEN","BE","","50.87677,4.279943883001138","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928489045/774234","2023-05-04 20:04:00","1973924","16","participant","441040.36","441040.36","441040,36","False",""
"774234","LANDSUPPORT","997905349","IT10125211002","ISTITUTO SUPERIORE PER LA PROTEZIONE E LA RICERCA AMBIENTALE","ITALIAN INSTITUTE FOR ENVIRONMENTAL PROTECTION AND RESEARCH","False","REC","VIA VITALIANO BRANCATI 48","144","ROMA","IT","","41.8163034,12.468082","http://www.isprambiente.it/site/it-IT/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997905349/774234","2023-05-04 20:04:00","1909222","9","participant","180676.25","180676.25","180676,25","False",""
"774234","LANDSUPPORT","951570292","NOTAPPLICABLE","CROPS FOR THE FUTURE RESEARCH CENTRE","CFFRC","False","REC","JALAN BROGA","43500","SELANGOR","MY","","2.94406035,101.87641492908116","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951570292/774234","2023-05-04 20:04:00","1948095","6","participant","147236.09","147236.09","147236,09","True",""
"774234","LANDSUPPORT","999749416","IT05291901212","ARIESPACE SRL","ARIES","True","PRC","Centro Direzionale IS.A3","80143","NAPOLI","IT","","40.8359336,14.2487826","www.ariespace.com","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999749416/774234","2023-05-04 20:04:00","2117484","2","participant","371250.0","371250.0","371250","False",""
"774234","LANDSUPPORT","999979500","IT02118311006","CONSIGLIO NAZIONALE DELLE RICERCHE","CNR","False","REC","PIAZZALE ALDO MORO 7","185","ROMA","IT","","41.9007644,12.5125083","www.cnr.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979500/774234","2023-05-04 20:04:00","1905609","5","participant","808364.09","808364.09","808364,09","False",""
"774234","LANDSUPPORT","972352251","DE274855819","RASDAMAN GMBH","RASDAMAN","True","PRC","HANS HERMANN SIELING STRASSE 17","28759","BREMEN","DE","","53.1713042,8.6560481","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972352251/774234","2023-05-04 20:04:00","2547072","10","participant","255425.0","255425.0","255425","False",""
"774234","LANDSUPPORT","999987357","ATU16285008","UNIVERSITAET FUER BODENKULTUR WIEN","BOKU","False","HES","GREGOR MENDEL STRASSE 33","1180","Wien","AT","","48.23659255,16.337481854887923","http://www.boku.ac.at","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999987357/774234","2023-05-04 20:04:00","1907870","4","participant","527000.0","527000.0","527000","False",""
"774234","LANDSUPPORT","999995796","IT03064870151","UNIVERSITA DEGLI STUDI DI MILANO","UMIL","False","HES","Via Festa Del Perdono  7","20122","Milano","IT","","45.4600626,9.1946599782806","http://www.unimi.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995796/774234","2023-05-04 20:04:00","1907167","14","participant","393423.53","393423.53","393423,53","False",""
"774234","LANDSUPPORT","986399985","FR57481460194","ACTEON SARL","ACTEON SARL","True","PRC","5 PL STE CATHERINE","68000","Colmar","FR","","48.1272548,7.1622187","www.acteon-environment.eu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986399985/774234","2023-05-04 20:04:00","2158497","17","participant","299500.0","299500.0","299500","False",""
"774234","LANDSUPPORT","997626765","SI37808052","GOZDARSKI INSTITUT SLOVENIJE","GIS","False","REC","VECNA POT 2","1000","Ljubljana","SI","","46.05250355,14.47993303162","http://petelin.gozdis.si/splet/index.php","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997626765/774234","2023-05-04 20:04:00","1917756","19","participant","214909.6","214909.6","214909,6","False",""
"774234","LANDSUPPORT","998054923","IT03516070632","REGIONE CAMPANIA","REGIONE CAMPANIA","False","PUB","VIA S. LUCIA  81","80132","NAPOLI","IT","","40.8359336,14.2487826","http://www.regione.campania.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998054923/774234","2023-05-04 20:04:00","1913077","12","participant","75487.21","75487.21","75487,21","False",""
"774234","LANDSUPPORT","999446194","","INTERNATIONAL CENTRE FOR AGRICULTURAL RESEARCH IN THE DRY AREAS","ICARDA","False","REC","BECHIR AL KASSAR DALIA BUILDING 2ND FLOOR AREA VERDUN","","Beirut","LB","","33.8959203,35.47843","http://www.icarda.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999446194/774234","2023-05-04 20:04:00","2062940","7","participant","300000.0","300000.0","300000","False",""
"774234","LANDSUPPORT","999452014","ATU45908200","UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH)","EAA","False","OTH","SPITTELAUER LANDE 5","1090","WIEN","AT","","48.22719855,16.363632975256742","http://www.umweltbundesamt.at","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999452014/774234","2023-05-04 20:04:00","1909212","18","participant","213903.41","213903.41","213903,41","False",""
"774234","LANDSUPPORT","999655520","ESS0800099D","BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION","BSC CNS","False","REC","CALLE JORDI GIRONA 31","8034","Barcelona","ES","","41.75786995,2.031182036159852","http://www.bsc.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999655520/774234","2023-05-04 20:04:00","1912330","3","participant","379500.0","379500.0","379500","False",""
"774234","LANDSUPPORT","999992304","","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","JRC","False","REC","Rue de la Loi 200","1049","Brussels","BE","","50.8436616,4.38281450457142","http://www.jrc.ec.europa.eu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992304/774234","2023-05-04 20:04:00","1905798","11","participant","300000.0","300000.0","300000","False",""
"898687","EcoEvoDevoNetwork","998124569","CHE116133529MWST","EIDGENOESSISCHE ANSTALT FUER WASSERVERSORGUNG ABWASSERREINIGUNG UND GEWAESSERSCHUTZ","EAWAG","False","OTH","UBERLANDSTRASSE 133","8600","DUBENDORF","CH","","47.40464385,8.61021949306273","http://www.eawag.ch","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998124569/898687","2023-04-29 01:05:00","1906441","1","coordinator","191149.44","191149.44","191149,44","False",""
"773702","SINCERE","942424259","ESS0800030I","CENTRE DE LA PROPIETAT FORESTAL","","False","PUB","CARRETERA DE SABADELL A SANTA PERPETUA KM 4 5 FINCA TORREFERRUSSA","8130","SANTA PERPETUA DE MOGODA BARCELONA","ES","","41.5328106,2.1823309","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942424259/773702","2023-04-05 13:01:00","1945276","10","participant","103031.0","103031.0","147187,5","False",""
"773702","SINCERE","905763982","IT00518210349","CONSORZIO COMUNALE PARMENSI","CCP","True","PRC","VIA NAZIONALE 90","43043","BORGO VAL DI TARO","IT","","44.4883238,9.7679178","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905763982/773702","2023-04-05 13:01:00","1955759","23","participant","62475.0","62475.0","89250","False",""
"773702","SINCERE","932701755","HR59832224817","JAVNA USTANOVA PARK PRIRODE MEDVEDNICA","PUBLIC INSTITUTION NATURE PARKMEDVEDNICA","False","PUB","BLIZNEC 70","10000","ZAGREB GRAD ZAGREB","HR","","45.8235272,16.0248657","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932701755/773702","2023-04-05 13:01:00","1945282","17","participant","43843.0","43843.0","43843,75","False",""
"773702","SINCERE","999946520","ESP4800000D","DIPUTACION FORAL DE BIZKAIA","","False","PUB","ALAMEDA RECALDE 30","48009","Bilbao","ES","","43.2678262,-2.9329579","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999946520/773702","2023-04-05 13:01:00","2666251","20","participant","60625.0","60625.0","126250","False",""
"773702","SINCERE","998519165","ESQ7550005H","CONSORCI CENTRE DE CIENCIA I TECNOLOGIA FORESTAL DE CATALUNYA","CTFC","False","REC","CTRA SANT LLORENC DE MORUNYS KM 2","25280","Solsona","ES","","39.3262345,-4.8380649","http://www.ctfc.cat","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998519165/773702","2023-04-05 13:01:00","1907813","6","participant","225750.0","225750.0","225750","False",""
"773702","SINCERE","936495134","BE0560971982","PROSPEX INSTITUTE","PROSPEX INSTITUTE","False","OTH","VICTOR OUDARTSTRAAT 7","1030","BRUSSEL","BE","","50.84101045,4.38381095279122","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/936495134/773702","2023-04-05 13:01:00","2426968","8","participant","316437.0","316437.0","316437,5","False",""
"773702","SINCERE","915948303","DK59198513","DANSK SKOVFORENING","DANISH FOREST ASSOCIATION","False","OTH","AMALIEVEJ 20","1875","FREDERIKSBERG C","DK","","55.678571,12.546358","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/915948303/773702","2023-04-05 13:01:00","1945278","12","participant","209687.0","209687.0","209687,5","False",""
"773702","SINCERE","919785041","FI24409214","SUOMEN METSAKESKUS-FINLANDS SKOGSCENTRAL","FFC","False","PUB","ALEKSANTERINKATU 18A","15140","LAHTI","FI","","60.9826699,25.6607651","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919785041/773702","2023-04-05 13:01:00","2683988","19","participant","100155.0","100155.0","100156,25","False",""
"773702","SINCERE","914286790","IT02124910346","CONSORZIO PER LA TUTELA DELL INDICAZIONE GEOGRAFICA PROTETTA FUNGO DIBORGOTARO","","False","OTH","VIA C. BATTISTI 83/B","43043","BORGO VAL DI TARO","IT","","44.487053,9.765777","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/914286790/773702","2023-04-05 13:01:00","1945279","14","participant","0.0","0.0","0","True",""
"773702","SINCERE","914012959","CHE105419772MWST","PAN BERN AG","","True","PRC","HIRSCHENGRABEN 24","3001","BERN","CH","","46.946044,7.4370731","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/914012959/773702","2023-04-05 13:01:00","1945284","21","participant","89118.0","89118.0","127312,5","False",""
"773702","SINCERE","999991043","DK29979812","KOBENHAVNS UNIVERSITET","UCPH","False","HES","NORREGADE 10","1165","KOBENHAVN","DK","","55.68012,12.571506","http://www.ku.dk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991043/773702","2023-04-05 13:01:00","1906270","2","participant","257156.0","257156.0","257156,25","False",""
"773702","SINCERE","999995602","IT00742430283","UNIVERSITA DEGLI STUDI DI PADOVA","UNIPD","False","HES","VIA 8 FEBBRAIO 2","35122","Padova","IT","","45.4077172,11.8734455","http://www.unipd.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995602/773702","2023-04-05 13:01:00","1905774","5","participant","211125.0","211125.0","211125","False",""
"773702","SINCERE","999528547","FI19930259","EUROPEAN FOREST INSTITUTE","EFI","False","REC","YLIOPISTOKATU 6 B","80100","Joensuu","FI","","62.6032625,29.7449395","http://www.efi.int","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999528547/773702","2023-04-05 13:01:00","1907819","1","coordinator","1031640.63","1031640.63","1031640,63","False",""
"773702","SINCERE","934887262","FI02446292","LUONNONVARAKESKUS","LUKE - NATURAL RESOURCES INSTITUTE FINLAND","False","REC","LATOKARTANONKAARI 9","790","Helsinki","FI","","60.2289819,25.0184561","http://www.luke.fi","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/934887262/773702","2023-04-05 13:01:00","2226101","3","participant","298500.0","298500.0","298500","False",""
"773702","SINCERE","999852624","DE113057055","UNIVERSITAET KASSEL","UNI KASSEL","False","HES","MONCHEBERGSTRASSE 19","34125","Kassel","DE","","51.3228148,9.50781140528826","http://www.uni-kassel.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999852624/773702","2023-04-05 13:01:00","1914398","22","participant","195000.0","195000.0","195000","False",""
"773702","SINCERE","945688891","BE0887269985","NATUURINVEST","","False","PUB","HAVENLAAN 88 bus 75","1000","BRUSSEL","BE","","50.8465573,4.351697","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/945688891/773702","2023-04-05 13:01:00","1945277","11","participant","168262.5","168262.5","168262,5","False",""
"773702","SINCERE","950498442","IT04570440281","ETIFOR SRL","","True","PRC","PIAZZA ALCIDE DE GASPERI 41","35131","PADOVA","IT","","45.4077172,11.8734455","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950498442/773702","2023-04-05 13:01:00","2384767","13","participant","72275.0","72275.0","103250","False",""
"773702","SINCERE","999991334","BE0419052173","KATHOLIEKE UNIVERSITEIT LEUVEN","KU Leuven","False","HES","OUDE MARKT 13","3000","Leuven","BE","","50.8780592,4.699407640209","http://www.kuleuven.be","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/773702","2023-04-05 13:01:00","1905910","4","participant","246125.0","246125.0","246125","False",""
"773702","SINCERE","914462748","RU7727001105","CENTRE FOR FOREST ECOLOGY AND PRODUCTIVITY RUSSIAN ACADEMY OF SCIENCE","","False","PUB","PROFSOYUZNAYA 84/32","117997","Moscow","RU","","55.4792046,37.3273304","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/914462748/773702","2023-04-05 13:01:00","1945280","16","participant","0.0","0.0","40250","False",""
"773702","SINCERE","916390138","PE20158219655","SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO","","False","PUB","AV. BERNARDO MONTEAGUDO 210-216 MAGDALENA DEL MAR","","Lima","PE","","-12.0621065,-77.0365256","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/916390138/773702","2023-04-05 13:01:00","1945283","18","participant","0.0","0.0","0","True",""
"800999","Sage2","999990946","SE202100305401","KUNGLIGA TEKNISKA HOEGSKOLAN","KTH","False","HES","BRINELLVAGEN 8","100 44","Stockholm","SE","","59.3498183,18.0707826","http://www.kth.se","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999990946/800999","2023-05-04 20:57:00","1906237","5","participant","463750.0","463750.0","463750","False",""
"800999","Sage2","999980470","DE122624631","FORSCHUNGSZENTRUM JULICH GMBH","FZJ","False","REC","WILHELM JOHNEN STRASSE","52428","JULICH","DE","","50.902081,6.3991466","http://www.fz-juelich.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999980470/800999","2023-05-04 20:57:00","1905734","6","participant","399682.5","399682.5","399682,5","False",""
"800999","Sage2","999728076","GB643353154","SEAGATE SYSTEMS UK LIMITED","SEAGATE SYSTEMS","False","PRC","LANGSTONE ROAD","PO9 1SA","HAVANT","UK","","50.846282,-0.9840047","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728076/800999","2023-05-04 20:57:00","2140458","1","coordinator","1037543.75","1037543.75","1037543,75","False",""
